ID,TipoConstrução,Zoneamento,FrenteLote,AreaLote,Rua,ConfigLote,Vizinhanca,TipoImovel,EstiloCasa,QualidadeGeral,CondicaoGeral,AnoConstrucao,AnoReforma,QualidadeExterior,CondicaoExterior,Fundacao,QualiPorao,CondiPorao,AreaTotalPorao,AreaHabitavel,NumeroQuarto,NumeroCozinha,TotalComodos,NumeroVagas,AreaVagas,AnoVenda,PrecoVenda
120,60,Residencial_Baixa,65.0,8461,Pavimentada,Interno,CollgCr,Casa Unifamiliar,Dois Andar,6,5,2005,2006,Boa,Media,Concreto Vazado,Boa,Media,728.0,1456,3,1,8,2.0,390.0,2006,163990.0
121,80,Residencial_Baixa,,21453,Pavimentada,Fim de Rua,ClearCr,Casa Unifamiliar,Nivel Dividido,6,5,1969,1969,Media,Media,Blocos de Concreto,Media,Media,938.0,988,1,1,4,2.0,540.0,2006,180000.0
122,50,Residencial_Media,50.0,6060,Pavimentada,Interno,IDOTRR,Casa Unifamiliar,Um e Meio Andar Finalizado,4,5,1939,1950,Media,Media,Concreto Vazado,Media,Media,732.0,1123,3,1,4,1.0,264.0,2007,100000.0
123,20,Residencial_Baixa,75.0,9464,Pavimentada,Esquina,NAmes,Casa Unifamiliar,Um Andar,6,7,1958,1958,Media,Boa,Blocos de Concreto,Media,Media,1080.0,1080,3,1,5,1.0,288.0,2008,136000.0
124,120,Residencial_Baixa,55.0,7892,Pavimentada,Interno,SawyerW,Casa Geminada - final fileira,Um Andar,6,5,1993,1993,Boa,Media,Concreto Vazado,Boa,Media,1199.0,1199,2,1,5,2.0,530.0,2008,153900.0
125,20,Residencial_Baixa,48.0,17043,Pavimentada,Fim de Rua,NWAmes,Casa Unifamiliar,Um Andar,6,5,1979,1998,Media,Boa,Blocos de Concreto,Boa,Razoavel,1362.0,1586,3,1,7,2.0,435.0,2009,181000.0
126,190,Residencial_Media,60.0,6780,Pavimentada,Interno,IDOTRR,Conversao duas familias,Um e Meio Andar Finalizado,6,8,1935,1982,Media,Razoavel,Blocos de Concreto,Media,Media,520.0,754,2,1,5,0.0,0.0,2006,84500.0
127,120,Residencial_Baixa,,4928,Pavimentada,Interno,NPkVill,Casa Geminada - final fileira,Um Andar,6,5,1976,1976,Media,Media,Blocos de Concreto,Boa,Media,1078.0,958,2,1,5,2.0,440.0,2007,128000.0
128,45,Residencial_Media,55.0,4388,Pavimentada,Interno,OldTown,Casa Unifamiliar,Um e Meio Andar Inacabado,5,7,1930,1950,Media,Boa,Tijolos e Pedra,Media,Media,672.0,840,3,1,5,0.0,0.0,2007,87000.0
129,60,Residencial_Baixa,69.0,7590,Pavimentada,Interno,NAmes,Casa Unifamiliar,Dois Andar,6,5,1966,1966,Media,Media,Blocos de Concreto,Media,Media,660.0,1348,3,1,6,2.0,453.0,2006,155000.0
130,20,Residencial_Baixa,69.0,8973,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,5,7,1958,1991,Media,Media,Blocos de Concreto,Media,Media,1008.0,1053,3,1,6,2.0,750.0,2006,150000.0
131,60,Residencial_Baixa,88.0,14200,Pavimentada,Esquina,NAmes,Casa Unifamiliar,Dois Andar,7,6,1966,1966,Media,Media,Blocos de Concreto,Media,Media,924.0,2157,4,1,8,2.0,487.0,2006,226000.0
132,60,Residencial_Baixa,,12224,Pavimentada,Esquina,Gilbert,Casa Unifamiliar,Dois Andar,6,5,2000,2000,Boa,Media,Concreto Vazado,Boa,Media,992.0,2054,3,1,7,2.0,390.0,2009,244000.0
133,20,Residencial_Baixa,75.0,7388,Pavimentada,Esquina,NAmes,Casa Unifamiliar,Um Andar,5,6,1959,2002,Media,Media,Blocos de Concreto,Media,Media,1063.0,1327,3,1,7,2.0,624.0,2007,150750.0
134,20,Residencial_Baixa,,6853,Pavimentada,Interno,Timber,Casa Unifamiliar,Um Andar,8,5,2001,2002,Boa,Media,Concreto Vazado,Excelente,Media,1267.0,1296,2,1,6,2.0,471.0,2009,220000.0
135,20,Residencial_Baixa,78.0,10335,Pavimentada,Interno,Sawyer,Casa Unifamiliar,Um Andar,5,6,1968,1993,Media,Media,Blocos de Concreto,Media,Media,1461.0,1721,3,1,7,2.0,440.0,2006,180000.0
136,20,Residencial_Baixa,80.0,10400,Pavimentada,Interno,NWAmes,Casa Unifamiliar,Um Andar,7,6,1970,1970,Media,Media,Concreto Vazado,Media,Media,1304.0,1682,3,1,7,2.0,530.0,2008,174000.0
137,20,Residencial_Baixa,,10355,Pavimentada,Esquina,NAmes,Casa Unifamiliar,Um Andar,5,5,1967,1967,Media,Media,Blocos de Concreto,Media,Media,1214.0,1214,3,1,5,1.0,318.0,2007,143000.0
138,90,Residencial_Baixa,82.0,11070,Pavimentada,Interno,Mitchel,Duplex,Um Andar,7,5,1988,1989,Media,Media,Blocos de Concreto,Media,Media,1907.0,1959,5,2,9,3.0,766.0,2006,171000.0
139,60,Residencial_Baixa,73.0,9066,Pavimentada,Interno,CollgCr,Casa Unifamiliar,Dois Andar,8,5,1999,2000,Boa,Media,Concreto Vazado,Boa,Media,1004.0,1852,3,1,7,3.0,660.0,2008,230000.0
140,60,Residencial_Baixa,65.0,15426,Pavimentada,Interno,CollgCr,Casa Unifamiliar,Dois Andar,6,5,1997,1997,Media,Media,Concreto Vazado,Boa,Media,928.0,1764,3,1,7,2.0,470.0,2009,231500.0
141,20,Residencial_Baixa,70.0,10500,Pavimentada,Frente Dupla,NAmes,Casa Unifamiliar,Um Andar,4,5,1971,1971,Media,Media,Blocos de Concreto,Media,Media,864.0,864,3,1,5,0.0,0.0,2010,115000.0
142,20,Residencial_Baixa,78.0,11645,Pavimentada,Interno,CollgCr,Casa Unifamiliar,Um Andar,7,5,2005,2005,Boa,Media,Concreto Vazado,Boa,Media,1734.0,1734,3,1,7,2.0,660.0,2006,260000.0
143,50,Residencial_Baixa,71.0,8520,Pavimentada,Esquina,NAmes,Casa Unifamiliar,Um e Meio Andar Finalizado,5,4,1952,1952,Media,Razoavel,Blocos de Concreto,Media,Media,910.0,1385,4,1,6,2.0,720.0,2010,166000.0
144,20,Residencial_Baixa,78.0,10335,Pavimentada,Interno,CollgCr,Casa Unifamiliar,Um Andar,7,5,1999,1999,Boa,Media,Concreto Vazado,Boa,Media,1490.0,1501,3,1,6,2.0,577.0,2009,204000.0
145,90,Residencial_Media,70.0,9100,Pavimentada,Interno,Sawyer,Duplex,Um Andar,5,5,1963,1963,Media,Media,Blocos de Concreto,Media,Media,1728.0,1728,6,2,10,2.0,504.0,2006,125000.0
146,160,Residencial_Media,24.0,2522,Pavimentada,Interno,Edwards,Casa Geminada - meio de fileira,Dois Andar,6,5,2004,2006,Boa,Media,Concreto Vazado,Boa,Media,970.0,1709,3,1,7,2.0,380.0,2006,130000.0
147,30,Residencial_Media,51.0,6120,Pavimentada,Esquina,BrkSide,Casa Unifamiliar,Um Andar,5,7,1931,1993,Media,Media,Tijolos e Pedra,Media,Media,715.0,875,2,1,5,1.0,180.0,2009,105000.0
148,60,Residencial_Baixa,,9505,Pavimentada,Fim de Rua,Gilbert,Casa Unifamiliar,Dois Andar,7,5,2001,2001,Boa,Media,Concreto Vazado,Boa,Media,884.0,2035,3,1,8,2.0,434.0,2010,222500.0
149,20,Residencial_Baixa,63.0,7500,Pavimentada,Interno,SawyerW,Casa Unifamiliar,Um Andar,7,5,2004,2005,Media,Media,Concreto Vazado,Boa,Media,1080.0,1080,3,1,6,0.0,0.0,2008,141000.0
150,50,Residencial_Media,,6240,Pavimentada,Interno,BrkSide,Casa Unifamiliar,Um e Meio Andar Finalizado,5,4,1936,1950,Media,Media,Tijolos e Pedra,Boa,Media,896.0,1344,3,1,7,1.0,240.0,2006,115000.0
151,20,Residencial_Baixa,120.0,10356,Pavimentada,Esquina,CollgCr,Casa Unifamiliar,Um Andar,5,6,1975,1975,Media,Media,Blocos de Concreto,Media,Media,969.0,969,3,1,5,2.0,440.0,2007,122000.0
153,60,Residencial_Baixa,,14803,Pavimentada,Fim de Rua,NWAmes,Casa Unifamiliar,Dois Andar,6,5,1971,1971,Media,Media,Blocos de Concreto,Media,Media,825.0,1993,4,1,8,2.0,495.0,2006,190000.0
154,20,Residencial_Baixa,,13500,Pavimentada,Interno,ClearCr,Casa Unifamiliar,Um Andar,6,7,1960,1975,Media,Media,Blocos de Concreto,Boa,Media,1602.0,1252,1,1,4,2.0,564.0,2008,235000.0
155,30,Residencial_Media,84.0,11340,Pavimentada,Esquina,OldTown,Casa Unifamiliar,Um Andar,6,5,1923,1950,Media,Media,Tijolos e Pedra,Media,Media,1200.0,1200,4,1,7,1.0,312.0,2006,125000.0
156,50,Residencial_Baixa,60.0,9600,Pavimentada,Esquina,Edwards,Casa Unifamiliar,Um e Meio Andar Finalizado,6,5,1924,1950,Media,Media,Tijolos e Pedra,Media,Media,572.0,1096,2,1,5,0.0,0.0,2008,79000.0
157,20,Residencial_Baixa,60.0,7200,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,5,7,1950,1950,Media,Media,Blocos de Concreto,,,0.0,1040,2,1,5,2.0,625.0,2006,109500.0
158,60,Residencial_Baixa,92.0,12003,Pavimentada,Esquina,Timber,Casa Unifamiliar,Dois Andar,8,5,2009,2010,Boa,Media,Concreto Vazado,Excelente,Media,774.0,1968,4,1,8,3.0,680.0,2010,269500.0
159,60,Residencial_Alta_Vila,100.0,12552,Pavimentada,Esquina,Somerst,Casa Unifamiliar,Dois Andar,7,5,2004,2005,Boa,Media,Concreto Vazado,Boa,Media,991.0,1947,3,1,8,2.0,678.0,2010,254900.0
160,60,Residencial_Baixa,134.0,19378,Pavimentada,Esquina,Gilbert,Casa Unifamiliar,Dois Andar,7,5,2005,2006,Boa,Media,Concreto Vazado,Boa,Media,1392.0,2462,4,1,9,2.0,576.0,2006,320000.0
161,20,Residencial_Baixa,,11120,Pavimentada,Fim de Rua,Veenker,Casa Unifamiliar,Um Andar,6,6,1984,1984,Media,Media,Concreto Vazado,Boa,Media,1232.0,1232,3,1,6,2.0,516.0,2008,162500.0
163,20,Residencial_Baixa,95.0,12182,Pavimentada,Esquina,NridgHt,Casa Unifamiliar,Um Andar,7,5,2005,2005,Boa,Media,Concreto Vazado,Boa,Media,1541.0,1541,3,1,7,2.0,532.0,2010,220000.0
164,45,Residencial_Baixa,55.0,5500,Pavimentada,Interno,OldTown,Casa Unifamiliar,Um e Meio Andar Inacabado,4,6,1956,1956,Media,Media,Blocos de Concreto,Media,Media,882.0,882,1,1,4,0.0,0.0,2007,103200.0
165,40,Residencial_Media,40.0,5400,Pavimentada,Esquina,OldTown,Casa Unifamiliar,Um Andar,6,7,1926,2004,Media,Boa,Tijolos e Pedra,Media,Media,1149.0,1616,3,1,5,1.0,216.0,2007,152000.0
166,190,Residencial_Baixa,62.0,10106,Pavimentada,Interno,Edwards,Conversao duas familias,Um e Meio Andar Finalizado,5,7,1940,1999,Media,Boa,Tijolos e Pedra,Media,Media,644.0,1355,4,2,6,0.0,0.0,2008,127500.0
167,20,Residencial_Baixa,,10708,Pavimentada,Interno,ClearCr,Casa Unifamiliar,Um Andar,5,5,1955,1993,Boa,Media,Blocos de Concreto,Media,Media,1617.0,1867,2,1,7,1.0,303.0,2009,190000.0
168,60,Residencial_Baixa,86.0,10562,Pavimentada,Interno,NridgHt,Casa Unifamiliar,Dois Andar,8,5,2007,2007,Boa,Media,Concreto Vazado,Excelente,Media,1582.0,2161,3,1,8,3.0,789.0,2007,325624.0
169,60,Residencial_Baixa,62.0,8244,Pavimentada,Interno,Gilbert,Casa Unifamiliar,Dois Andar,7,5,2004,2004,Boa,Media,Concreto Vazado,Boa,Media,840.0,1720,3,1,7,2.0,440.0,2007,183500.0
170,20,Residencial_Baixa,,16669,Pavimentada,Esquina,Timber,Casa Unifamiliar,Um Andar,8,6,1981,1981,Boa,Media,Blocos de Concreto,Boa,Media,1686.0,1707,2,1,6,2.0,511.0,2006,228000.0
171,50,Residencial_Media,,12358,Pavimentada,Interno,OldTown,Casa Unifamiliar,Um e Meio Andar Finalizado,5,6,1941,1950,Media,Media,Blocos de Concreto,Media,Media,720.0,1382,2,1,7,2.0,660.0,2007,128500.0
172,20,Residencial_Baixa,141.0,31770,Pavimentada,Esquina,NAmes,Casa Unifamiliar,Um Andar,6,5,1960,1960,Media,Media,Blocos de Concreto,Media,Boa,1080.0,1656,3,1,7,2.0,528.0,2010,215000.0
173,160,Residencial_Baixa,44.0,5306,Pavimentada,Interno,StoneBr,Casa Geminada - final fileira,Dois Andar,7,7,1987,1987,Boa,Boa,Concreto Vazado,Boa,Boa,1064.0,1767,2,1,5,2.0,504.0,2006,239000.0
174,20,Residencial_Baixa,80.0,10197,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,6,5,1961,1961,Media,Media,Blocos de Concreto,Media,Media,1362.0,1362,3,1,6,2.0,504.0,2008,163000.0
175,20,Residencial_Baixa,47.0,12416,Pavimentada,Interno,Timber,Casa Unifamiliar,Um Andar,6,5,1986,1986,Media,Media,Blocos de Concreto,Boa,Razoavel,1606.0,1651,3,1,7,2.0,616.0,2008,184000.0
176,20,Residencial_Baixa,84.0,12615,Pavimentada,Esquina,Edwards,Casa Unifamiliar,Um Andar,6,7,1950,2001,Media,Media,Blocos de Concreto,Media,Boa,1202.0,2158,4,1,7,2.0,576.0,2007,243000.0
177,60,Residencial_Baixa,97.0,10029,Pavimentada,Esquina,ClearCr,Casa Unifamiliar,Dois Andar,6,5,1988,1989,Boa,Media,Concreto Vazado,Boa,Media,1151.0,2060,4,1,8,2.0,521.0,2007,211000.0
178,50,Residencial_Baixa,,13650,Pavimentada,Interno,Sawyer,Casa Unifamiliar,Um e Meio Andar Finalizado,5,5,1958,1958,Boa,Boa,Blocos de Concreto,Media,Media,1052.0,1920,4,1,8,2.0,451.0,2006,172500.0
180,30,Residencial_Media,60.0,8520,Pavimentada,Interno,OldTown,Casa Unifamiliar,Um Andar,5,6,1923,2006,Boa,Media,Blocos de Concreto,Media,Media,968.0,968,2,1,5,2.0,480.0,2007,100000.0
181,160,Residencial_Alta_Vila,,2117,Pavimentada,Interno,Somerst,Casa Geminada - meio de fileira,Dois Andar,6,5,2000,2000,Boa,Media,Concreto Vazado,Boa,Media,756.0,1525,3,1,5,2.0,440.0,2007,177000.0
182,70,Residencial_Baixa,54.0,7588,Pavimentada,Interno,Crawfor,Casa Unifamiliar,Dois Andar,7,6,1920,1950,Media,Media,Tijolos e Pedra,Razoavel,Media,793.0,1802,4,1,9,1.0,216.0,2006,200100.0
183,20,Residencial_Baixa,60.0,9060,Pavimentada,Interno,Edwards,Casa Unifamiliar,Um Andar,5,6,1957,2006,Media,Media,Concreto Vazado,,,0.0,1340,3,1,7,1.0,252.0,2007,120000.0
184,50,Residencial_Media,63.0,11426,Pavimentada,Interno,OldTown,Casa Unifamiliar,Um e Meio Andar Finalizado,7,5,2003,2003,Media,Media,Concreto Vazado,Boa,Media,1362.0,2082,3,1,6,2.0,484.0,2008,200000.0
185,50,Residencial_Baixa,92.0,7438,Pavimentada,Interno,BrkSide,Casa Unifamiliar,Um e Meio Andar Finalizado,5,8,1908,1991,Media,Media,Concreto Vazado,Razoavel,Media,504.0,1252,3,1,5,2.0,576.0,2006,127000.0
187,80,Residencial_Baixa,,9947,Pavimentada,Fim de Rua,Mitchel,Casa Unifamiliar,Nivel Dividido,7,5,1990,1991,Media,Media,Concreto Vazado,Boa,Media,1188.0,1217,3,1,6,2.0,497.0,2009,173000.0
188,50,Residencial_Baixa,60.0,10410,Pavimentada,Interno,OldTown,Casa Unifamiliar,Um e Meio Andar Finalizado,5,7,1916,1987,Media,Media,Blocos de Concreto,Razoavel,Media,660.0,1656,3,1,8,1.0,180.0,2009,135000.0
189,90,Residencial_Baixa,64.0,7018,Pavimentada,Interno,SawyerW,Duplex,Foyer Dividido,5,5,1979,1979,Media,Media,Blocos de Concreto,Boa,Media,1086.0,1224,2,2,6,2.0,528.0,2009,153337.0
190,120,Residencial_Baixa,41.0,4923,Pavimentada,Interno,StoneBr,Casa Geminada - final fileira,Um Andar,8,5,2001,2002,Boa,Media,Concreto Vazado,Excelente,Media,1593.0,1593,0,1,5,2.0,682.0,2008,286000.0
191,70,Residencial_Baixa,70.0,10570,Pavimentada,Interno,Crawfor,Casa Unifamiliar,Dois Andar,8,8,1932,1994,Boa,Media,Blocos de Concreto,Boa,Boa,853.0,2727,3,1,10,2.0,440.0,2007,315000.0
192,60,Residencial_Baixa,,7472,Pavimentada,Fim de Rua,NAmes,Casa Unifamiliar,Dois Andar,7,9,1972,2004,Media,Media,Blocos de Concreto,Media,Media,725.0,1479,4,1,7,2.0,484.0,2007,184000.0
193,20,Residencial_Baixa,68.0,9017,Pavimentada,Interno,CollgCr,Casa Unifamiliar,Um Andar,7,5,1999,1999,Boa,Media,Concreto Vazado,Boa,Media,1431.0,1431,3,1,6,2.0,666.0,2009,192000.0
194,160,Residencial_Media,24.0,2522,Pavimentada,Interno,Edwards,Casa Geminada - meio de fileira,Dois Andar,7,5,2004,2004,Boa,Media,Concreto Vazado,Boa,Media,970.0,1709,3,1,7,2.0,380.0,2006,130000.0
195,20,Residencial_Baixa,60.0,7180,Pavimentada,Interno,CollgCr,Casa Unifamiliar,Um Andar,5,7,1972,1972,Media,Media,Blocos de Concreto,Media,Media,864.0,864,3,1,5,1.0,352.0,2008,127000.0
196,160,Residencial_Baixa,24.0,2280,Pavimentada,Frente Dupla,NPkVill,Casa Geminada - meio de fileira,Dois Andar,6,6,1976,1976,Media,Media,Blocos de Concreto,Boa,Media,855.0,1456,3,1,7,2.0,440.0,2009,148500.0
197,20,Residencial_Baixa,79.0,9416,Pavimentada,Interno,Somerst,Casa Unifamiliar,Um Andar,7,5,2007,2007,Excelente,Media,Concreto Vazado,Excelente,Media,1726.0,1726,3,1,8,3.0,786.0,2007,311872.0
198,75,Residencial_Baixa,174.0,25419,Pavimentada,Esquina,NAmes,Casa Unifamiliar,Dois Andar,8,4,1918,1990,Boa,Boa,Concreto Vazado,Media,Media,1360.0,3112,4,1,8,2.0,795.0,2006,235000.0
199,75,Residencial_Media,92.0,5520,Pavimentada,Esquina,OldTown,Casa Unifamiliar,Dois e Meio Andar Finalizado,6,6,1912,1950,Media,Media,Blocos de Concreto,Media,Media,755.0,2229,5,1,8,0.0,0.0,2009,104000.0
200,20,Residencial_Baixa,76.0,9591,Pavimentada,Interno,NridgHt,Casa Unifamiliar,Um Andar,8,5,2004,2005,Boa,Media,Concreto Vazado,Excelente,Media,1713.0,1713,3,1,7,3.0,856.0,2009,274900.0
201,20,Residencial_Media,80.0,8546,Pavimentada,Esquina,Edwards,Casa Unifamiliar,Um Andar,4,5,2003,2004,Media,Media,Concreto Vazado,Boa,Media,1121.0,1121,2,1,5,2.0,440.0,2010,140000.0
202,20,Residencial_Baixa,75.0,10125,Pavimentada,Interno,Mitchel,Casa Unifamiliar,Um Andar,6,6,1977,1977,Media,Media,Blocos de Concreto,Media,Media,1196.0,1279,3,1,6,2.0,473.0,2008,171500.0
203,50,Residencial_Baixa,50.0,7000,Pavimentada,Esquina,OldTown,Casa Unifamiliar,Um e Meio Andar Finalizado,6,6,1924,1950,Media,Boa,Tijolos e Pedra,Razoavel,Media,617.0,1310,2,1,6,1.0,398.0,2006,112000.0
204,120,Residencial_Media,,4438,Pavimentada,Interno,CollgCr,Casa Geminada - final fileira,Um Andar,6,5,2004,2004,Boa,Media,Concreto Vazado,Boa,Media,848.0,848,1,1,3,2.0,420.0,2008,149000.0
205,50,Residencial_Media,50.0,3500,Pavimentada,Interno,OldTown,Casa Unifamiliar,Um e Meio Andar Finalizado,5,7,1947,1950,Media,Media,Blocos de Concreto,Media,Media,720.0,1284,2,1,5,1.0,240.0,2009,110000.0
206,20,Residencial_Baixa,99.0,11851,Pavimentada,Esquina,Gilbert,Casa Unifamiliar,Um Andar,7,5,1990,1990,Media,Media,Concreto Vazado,Boa,Media,1424.0,1442,3,1,5,2.0,500.0,2009,180500.0
207,20,Residencial_Baixa,40.0,13673,Pavimentada,Fim de Rua,Sawyer,Casa Unifamiliar,Um Andar,5,5,1962,1962,Media,Boa,Blocos de Concreto,Media,Media,1140.0,1696,3,1,8,1.0,349.0,2007,143900.0
208,20,Residencial_Baixa,,12493,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,4,5,1960,1960,Media,Media,Concreto Vazado,Media,Media,1100.0,1100,3,1,6,1.0,312.0,2008,141000.0
209,60,Residencial_Baixa,,14364,Pavimentada,Interno,SawyerW,Casa Unifamiliar,Dois Andar,7,5,1988,1989,Boa,Media,Blocos de Concreto,Boa,Media,1157.0,2062,3,1,7,2.0,454.0,2007,277000.0
210,20,Residencial_Baixa,75.0,8250,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,6,7,1964,1964,Media,Media,Blocos de Concreto,Boa,Media,1092.0,1092,3,1,6,2.0,504.0,2008,145000.0
211,30,Residencial_Baixa,67.0,5604,Pavimentada,Interno,Edwards,Casa Unifamiliar,Um Andar,5,6,1925,1950,Media,Media,Blocos de Concreto,Media,Media,864.0,864,2,1,5,0.0,0.0,2008,98000.0
212,20,Residencial_Baixa,83.0,10420,Pavimentada,Esquina,Edwards,Casa Unifamiliar,Um Andar,6,5,2009,2009,Media,Media,Concreto Vazado,Boa,Media,1212.0,1212,3,1,6,2.0,460.0,2010,186000.0
213,60,Residencial_Alta_Vila,72.0,8640,Pavimentada,Interno,Somerst,Casa Unifamiliar,Dois Andar,7,5,2009,2009,Media,Media,Concreto Vazado,Boa,Media,900.0,1852,3,1,7,2.0,644.0,2009,252678.0
214,20,Residencial_Baixa,43.0,13568,Pavimentada,Fim de Rua,CollgCr,Casa Unifamiliar,Um Andar,5,5,1995,1995,Media,Media,Concreto Vazado,Boa,Media,990.0,990,3,1,5,2.0,576.0,2006,156000.0
215,60,Residencial_Baixa,,10900,Pavimentada,Frente Dupla,CollgCr,Casa Unifamiliar,Dois Andar,6,7,1977,1977,Media,Media,Blocos de Concreto,Boa,Media,689.0,1392,3,1,6,1.0,299.0,2010,161750.0
216,20,Residencial_Baixa,72.0,10011,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,5,6,1957,1996,Media,Media,Blocos de Concreto,Media,Media,1070.0,1236,2,1,6,1.0,447.0,2006,134450.0
217,20,Residencial_Baixa,65.0,8450,Pavimentada,Interno,CollgCr,Casa Unifamiliar,Um Andar,7,5,2004,2004,Boa,Media,Concreto Vazado,Boa,Media,1436.0,1436,3,1,8,2.0,484.0,2008,210000.0
218,70,Residencial_Media,57.0,9906,Pavimentada,Interno,OldTown,Casa Unifamiliar,Dois Andar,4,4,1925,1950,Media,Media,Blocos de Concreto,Media,Media,686.0,1328,3,1,8,1.0,210.0,2006,107000.0
219,50,Residencial_Baixa,,15660,Pavimentada,Esquina,Crawfor,Casa Unifamiliar,Um e Meio Andar Finalizado,7,9,1939,2006,Boa,Boa,Blocos de Concreto,Media,Media,798.0,1954,3,1,8,2.0,431.0,2008,311500.0
220,120,Residencial_Baixa,43.0,3010,Pavimentada,Interno,Blmngtn,Casa Geminada - final fileira,Um Andar,7,5,2005,2006,Boa,Media,Concreto Vazado,Boa,Media,1248.0,1248,2,1,5,2.0,438.0,2006,167240.0
221,20,Residencial_Baixa,73.0,8990,Pavimentada,Interno,CollgCr,Casa Unifamiliar,Um Andar,7,5,2006,2006,Boa,Media,Concreto Vazado,Boa,Media,1498.0,1498,2,1,5,2.0,675.0,2006,204900.0
222,60,Residencial_Baixa,,8068,Pavimentada,Interno,Gilbert,Casa Unifamiliar,Dois Andar,6,5,2002,2002,Boa,Media,Concreto Vazado,Boa,Media,1010.0,2267,4,1,8,2.0,390.0,2009,200000.0
223,60,Residencial_Baixa,85.0,11475,Pavimentada,Interno,NWAmes,Casa Unifamiliar,Dois Andar,6,6,1975,1975,Media,Media,Blocos de Concreto,Boa,Media,713.0,1552,3,1,6,2.0,434.0,2006,179900.0
224,20,Residencial_Baixa,70.0,10500,Pavimentada,Frente Dupla,NAmes,Casa Unifamiliar,Um Andar,4,6,1971,1971,Media,Media,Blocos de Concreto,Media,Media,864.0,864,2,1,4,2.0,576.0,2009,97000.0
226,160,Residencial_Media,21.0,1680,Pavimentada,Interno,BrDale,Casa Geminada - meio de fileira,Dois Andar,5,5,1971,1971,Media,Media,Blocos de Concreto,Media,Media,630.0,1302,3,1,6,1.0,280.0,2009,112000.0
227,60,Residencial_Baixa,82.0,9950,Pavimentada,Interno,NoRidge,Casa Unifamiliar,Dois Andar,7,5,1995,1995,Boa,Media,Concreto Vazado,Boa,Media,1203.0,2520,4,1,9,3.0,721.0,2007,290000.0
228,160,Residencial_Media,21.0,1869,Pavimentada,Interno,BrDale,Casa Geminada - meio de fileira,Dois Andar,6,6,1970,1970,Media,Media,Blocos de Concreto,Media,Media,483.0,987,2,1,5,1.0,280.0,2008,106000.0
229,20,Residencial_Baixa,70.0,8521,Pavimentada,Frente Dupla,Sawyer,Casa Unifamiliar,Um Andar,5,5,1967,1967,Media,Media,Blocos de Concreto,Media,Media,912.0,912,3,1,5,1.0,336.0,2010,125000.0
230,120,Residencial_Baixa,43.0,3182,Pavimentada,Interno,Blmngtn,Casa Geminada - final fileira,Um Andar,7,5,2005,2006,Boa,Media,Concreto Vazado,Boa,Media,1373.0,1555,2,1,7,2.0,430.0,2009,192500.0
231,20,Residencial_Baixa,73.0,8760,Pavimentada,Interno,NAmes,Casa Unifamiliar,Um Andar,6,6,1959,1959,Media,Media,Blocos de Concreto,Media,Media,1194.0,1194,3,1,6,1.0,312.0,2010,148000.0
233,160,Residencial_Media,21.0,1680,Pavimentada,Interno,BrDale,Casa Geminada - meio de fileira,Dois Andar,6,5,1972,1972,Media,Media,Blocos de Concreto,Media,Media,483.0,987,2,1,5,1.0,288.0,2006,94500.0
234,20,Residencial_Baixa,75.0,10650,Pavimentada,Esquina,CollgCr,Casa Unifamiliar,Um Andar,5,6,1976,1976,Media,Media,Blocos de Concreto,Media,Boa,894.0,894,3,1,5,1.0,308.0,2010,128200.0
235,60,Residencial_Baixa,,7851,Pavimentada,Interno,Gilbert,Casa Unifamiliar,Dois Andar,6,5,2002,2002,Boa,Media,Concreto Vazado,Boa,Media,860.0,1960,4,1,8,2.0,440.0,2010,216500.0
236,160,Residencial_Media,21.0,1680,Pavimentada,Interno,BrDale,Casa Geminada - final fileira,Dois Andar,6,3,1971,1971,Media,Media,Blocos de Concreto,Media,Media,483.0,987,2,1,5,1.0,264.0,2008,89500.0
237,20,Residencial_Baixa,65.0,8773,Pavimentada,Frente Dupla,CollgCr,Casa Unifamiliar,Um Andar,7,5,2004,2004,Boa,Media,Concreto Vazado,Boa,Media,1414.0,1414,3,1,6,2.0,494.0,2010,185500.0
238,60,Residencial_Baixa,,9453,Pavimentada,Fim de Rua,SawyerW,Casa Unifamiliar,Dois Andar,7,7,1993,2003,Boa,Media,Concreto Vazado,Boa,Media,996.0,1744,3,1,7,2.0,457.0,2010,194500.0
239,20,Residencial_Baixa,93.0,12030,Pavimentada,Interno,NridgHt,Casa Unifamiliar,Um Andar,8,5,2007,2007,Excelente,Media,Concreto Vazado,Excelente,Media,1694.0,1694,3,1,7,3.0,818.0,2007,318000.0
240,50,Residencial_Baixa,52.0,8741,Pavimentada,Interno,Edwards,Casa Unifamiliar,Um e Meio Andar Finalizado,6,4,1945,1950,Media,Media,Blocos de Concreto,Media,Razoavel,735.0,1487,3,1,7,1.0,220.0,2010,113000.0
241,20,Residencial_Alta_Vila,75.0,9000,Pavimentada,Interno,Somerst,Casa Unifamiliar,Um Andar,8,5,2008,2008,Boa,Media,Concreto Vazado,Boa,Media,1566.0,1566,3,1,7,2.0,750.0,2010,262500.0
